,From,To,Date,Subject,Group,from,to,Department,Sentiment Score
3902,Carla.Forluniau@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,2014-01-10 14:59:00,RE: Need volunteers - charity bake sale,True,CarlaForluniau,CorneliaLais,Administration,0.4215
3903,Ada.Campo-Corrente@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,2014-01-10 15:00:00,RE: Reception after the corporate meeting Monday morning,True,AdaCampo-Corrente,IngridBarranco,Executive,0.0
3904,Ada.Campo-Corrente@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,2014-01-10 15:00:00,RE: Reception after the corporate meeting Monday morning,True,AdaCampo-Corrente,AdaCampo-Corrente,Executive,0.0
3905,Stenig.Fusil@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-10 15:12:00,"Hey, I’m going home sick.",False,StenigFusil,ViraFrente,Security,-0.5106
3906,Ruscella.Mies.Haber@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,RachelPantanal,Administration,0.0
3907,Ruscella.Mies.Haber@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,LarsAzada,Administration,0.0
3908,Ruscella.Mies.Haber@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,FelixBalas,Administration,0.0
3909,Ruscella.Mies.Haber@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,IsandeBorrasca,Administration,0.0
3910,Ruscella.Mies.Haber@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,AxelCalzas,Administration,0.0
3911,Ruscella.Mies.Haber@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,GustavCazar,Administration,0.0
3912,Ruscella.Mies.Haber@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,LidelseDedos,Administration,0.0
3913,Ruscella.Mies.Haber@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,BirgittaFrente,Administration,0.0
3914,Ruscella.Mies.Haber@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,ViraFrente,Administration,0.0
3915,Ruscella.Mies.Haber@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,AdraNubarron,Administration,0.0
3916,Ruscella.Mies.Haber@gastech.com.kronos,Marin.Onda@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,MarinOnda,Administration,0.0
3917,Ruscella.Mies.Haber@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,KareOrilla,Administration,0.0
3918,Ruscella.Mies.Haber@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,ElsaOrilla,Administration,0.0
3919,Ruscella.Mies.Haber@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,BrandTempestad,Administration,0.0
3920,Ruscella.Mies.Haber@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,IngridBarranco,Administration,0.0
3921,Ruscella.Mies.Haber@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,AdaCampo-Corrente,Administration,0.0
3922,Ruscella.Mies.Haber@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,StenSanjorgeJr,Administration,0.0
3923,Ruscella.Mies.Haber@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,OrhanStrum,Administration,0.0
3924,Ruscella.Mies.Haber@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,WillemVasco-Pais,Administration,0.0
3925,Ruscella.Mies.Haber@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,BertrandOvan,Administration,0.0
3926,Ruscella.Mies.Haber@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,AlbinaHafon,Administration,0.0
3927,Ruscella.Mies.Haber@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,BenitoHawelon,Administration,0.0
3928,Ruscella.Mies.Haber@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,ClaudioHawelon,Administration,0.0
3929,Ruscella.Mies.Haber@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,HenkMies,Administration,0.0
3930,Ruscella.Mies.Haber@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,ValeriaMorlun,Administration,0.0
3931,Ruscella.Mies.Haber@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,AdanMorlun,Administration,0.0
3932,Ruscella.Mies.Haber@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,CeciliaMorluniau,Administration,0.0
3933,Ruscella.Mies.Haber@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,IreneNant,Administration,0.0
3934,Ruscella.Mies.Haber@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,DylanScozzese,Administration,0.0
3935,Ruscella.Mies.Haber@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,LucasAlcazar,Administration,0.0
3936,Ruscella.Mies.Haber@gastech.com.kronos,Isak.Baza@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,IsakBaza,Administration,0.0
3937,Ruscella.Mies.Haber@gastech.com.kronos,Linnea.Bergen@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,LinneaBergen,Administration,0.0
3938,Ruscella.Mies.Haber@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,NilsCalixto,Administration,0.0
3939,Ruscella.Mies.Haber@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,SvenFlecha,Administration,0.0
3940,Ruscella.Mies.Haber@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,HidekiCocinaro,Administration,0.0
3941,Ruscella.Mies.Haber@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,IngaFerro,Administration,0.0
3942,Ruscella.Mies.Haber@gastech.com.kronos,Loreto.Bodrogi@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,LoretoBodrogi,Administration,0.0
3943,Ruscella.Mies.Haber@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,IsiaVann,Administration,0.0
3944,Ruscella.Mies.Haber@gastech.com.kronos,Stenig.Fusil@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,StenigFusil,Administration,0.0
3945,Ruscella.Mies.Haber@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,HennieOsvaldo,Administration,0.0
3946,Ruscella.Mies.Haber@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,KanonHerrero,Administration,0.0
3947,Ruscella.Mies.Haber@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,VarjaLagos,Administration,0.0
3948,Ruscella.Mies.Haber@gastech.com.kronos,Minke.Mies@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,MinkeMies,Administration,0.0
3949,Ruscella.Mies.Haber@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,FelixResumir,Administration,0.0
3950,Ruscella.Mies.Haber@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,EdvardVann,Administration,0.0
3951,Ruscella.Mies.Haber@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,EmileArpa,Administration,0.0
3952,Ruscella.Mies.Haber@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,VarroAwelon,Administration,0.0
3953,Ruscella.Mies.Haber@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,MatBramar,Administration,0.0
3954,Ruscella.Mies.Haber@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,DanteCoginian,Administration,0.0
3955,Ruscella.Mies.Haber@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,CarlaForluniau,Administration,0.0
3956,Ruscella.Mies.Haber@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,LindaLagos,Administration,0.0
3957,Ruscella.Mies.Haber@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,CorneliaLais,Administration,0.0
3958,Ruscella.Mies.Haber@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,RuscellaMiesHaber,Administration,0.0
3959,Ruscella.Mies.Haber@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-10 15:16:00,Daily morning announcements,True,RuscellaMiesHaber,AndaRibera,Administration,0.0
3960,Mat.Bramar@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,2014-01-10 15:17:00,RE: Joke - funny!,True,MatBramar,MatBramar,Administration,0.6588
3961,Mat.Bramar@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-10 15:17:00,RE: Joke - funny!,True,MatBramar,AndaRibera,Administration,0.6588
3962,Mat.Bramar@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-10 15:17:00,RE: Joke - funny!,True,MatBramar,RachelPantanal,Administration,0.6588
3963,Mat.Bramar@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,2014-01-10 15:17:00,RE: Joke - funny!,True,MatBramar,LindaLagos,Administration,0.6588
3964,Mat.Bramar@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,2014-01-10 15:17:00,RE: Joke - funny!,True,MatBramar,RuscellaMiesHaber,Administration,0.6588
3965,Mat.Bramar@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,2014-01-10 15:17:00,RE: Joke - funny!,True,MatBramar,CarlaForluniau,Administration,0.6588
3966,Mat.Bramar@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,2014-01-10 15:17:00,RE: Joke - funny!,True,MatBramar,CorneliaLais,Administration,0.6588
3967,Isia.Vann@gastech.com.kronos,Stenig.Fusil@gastech.com.kronos,2014-01-10 15:17:00,Vacation scheduling procedures,True,IsiaVann,StenigFusil,Security,0.0
3968,Isia.Vann@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,2014-01-10 15:17:00,Vacation scheduling procedures,True,IsiaVann,VarjaLagos,Security,0.0
3969,Isia.Vann@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,2014-01-10 15:17:00,Vacation scheduling procedures,True,IsiaVann,KanonHerrero,Security,0.0
3970,Inga.Ferro@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-10 15:23:00,RE: Late for meeting,False,IngaFerro,HenkMies,Security,0.0
3971,Isak.Baza@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-10 15:27:00,Who's up for lunch?,True,IsakBaza,NilsCalixto,InformationTechnology,0.0
3972,Isak.Baza@gastech.com.kronos,Isak.Baza@gastech.com.kronos,2014-01-10 15:27:00,Who's up for lunch?,True,IsakBaza,IsakBaza,InformationTechnology,0.0
3973,Isak.Baza@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,2014-01-10 15:27:00,Who's up for lunch?,True,IsakBaza,SvenFlecha,InformationTechnology,0.0
3974,Ada.Campo-Corrente@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,2014-01-10 15:32:00,Recommendations for a good investment advisor?,True,AdaCampo-Corrente,IngridBarranco,Executive,0.4404
3975,Ada.Campo-Corrente@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,2014-01-10 15:32:00,Recommendations for a good investment advisor?,True,AdaCampo-Corrente,StenSanjorgeJr,Executive,0.4404
3976,Henk.Mies@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,2014-01-10 15:42:00,RE: Late for meeting,False,HenkMies,IngaFerro,Facilities,0.0
3977,Lucas.Alcazar@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-10 15:52:00,RE: Hardware failures,True,LucasAlcazar,LucasAlcazar,InformationTechnology,-0.4588
3978,Lucas.Alcazar@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,2014-01-10 15:52:00,RE: Hardware failures,True,LucasAlcazar,SvenFlecha,InformationTechnology,-0.4588
3979,Lucas.Alcazar@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-10 15:52:00,RE: Hardware failures,True,LucasAlcazar,NilsCalixto,InformationTechnology,-0.4588
3980,Benito.Hawelon@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-10 15:53:00,RE: Who took the toolbox out of my truck?,True,BenitoHawelon,BenitoHawelon,Facilities,0.0
3981,Benito.Hawelon@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-10 15:53:00,RE: Who took the toolbox out of my truck?,True,BenitoHawelon,HenkMies,Facilities,0.0
3982,Benito.Hawelon@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-10 15:53:00,RE: Who took the toolbox out of my truck?,True,BenitoHawelon,CeciliaMorluniau,Facilities,0.0
3983,Benito.Hawelon@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-10 15:53:00,RE: Who took the toolbox out of my truck?,True,BenitoHawelon,IreneNant,Facilities,0.0
3984,Benito.Hawelon@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-10 15:53:00,RE: Who took the toolbox out of my truck?,True,BenitoHawelon,AdanMorlun,Facilities,0.0
3985,Benito.Hawelon@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-10 15:53:00,RE: Who took the toolbox out of my truck?,True,BenitoHawelon,ClaudioHawelon,Facilities,0.0
3986,Rachel.Pantanal@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-10 16:08:00,RE: Service anniversary,False,RachelPantanal,AlbinaHafon,Administration,0.0
3987,Cornelia.Lais@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,2014-01-10 16:11:00,RE: Training opportunity,True,CorneliaLais,MatBramar,Administration,0.4215
3988,Cornelia.Lais@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-10 16:11:00,RE: Training opportunity,True,CorneliaLais,AndaRibera,Administration,0.4215
3989,Cornelia.Lais@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-10 16:11:00,RE: Training opportunity,True,CorneliaLais,RachelPantanal,Administration,0.4215
3990,Cornelia.Lais@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,2014-01-10 16:11:00,RE: Training opportunity,True,CorneliaLais,LindaLagos,Administration,0.4215
3991,Cornelia.Lais@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,2014-01-10 16:11:00,RE: Training opportunity,True,CorneliaLais,RuscellaMiesHaber,Administration,0.4215
3992,Cornelia.Lais@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,2014-01-10 16:11:00,RE: Training opportunity,True,CorneliaLais,CarlaForluniau,Administration,0.4215
3993,Cornelia.Lais@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,2014-01-10 16:11:00,RE: Training opportunity,True,CorneliaLais,CorneliaLais,Administration,0.4215
3994,Lars.Azada@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,RachelPantanal,Engineering,0.0
3995,Lars.Azada@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,LarsAzada,Engineering,0.0
3996,Lars.Azada@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,FelixBalas,Engineering,0.0
3997,Lars.Azada@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,IsandeBorrasca,Engineering,0.0
3998,Lars.Azada@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,AxelCalzas,Engineering,0.0
3999,Lars.Azada@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,GustavCazar,Engineering,0.0
4000,Lars.Azada@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,LidelseDedos,Engineering,0.0
4001,Lars.Azada@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,BirgittaFrente,Engineering,0.0
4002,Lars.Azada@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,ViraFrente,Engineering,0.0
4003,Lars.Azada@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,AdraNubarron,Engineering,0.0
4004,Lars.Azada@gastech.com.kronos,Marin.Onda@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,MarinOnda,Engineering,0.0
4005,Lars.Azada@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,KareOrilla,Engineering,0.0
4006,Lars.Azada@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,ElsaOrilla,Engineering,0.0
4007,Lars.Azada@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,BrandTempestad,Engineering,0.0
4008,Lars.Azada@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,IngridBarranco,Engineering,0.0
4009,Lars.Azada@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,AdaCampo-Corrente,Engineering,0.0
4010,Lars.Azada@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,StenSanjorgeJr,Engineering,0.0
4011,Lars.Azada@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,OrhanStrum,Engineering,0.0
4012,Lars.Azada@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,WillemVasco-Pais,Engineering,0.0
4013,Lars.Azada@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,BertrandOvan,Engineering,0.0
4014,Lars.Azada@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,AlbinaHafon,Engineering,0.0
4015,Lars.Azada@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,BenitoHawelon,Engineering,0.0
4016,Lars.Azada@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,ClaudioHawelon,Engineering,0.0
4017,Lars.Azada@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,HenkMies,Engineering,0.0
4018,Lars.Azada@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,ValeriaMorlun,Engineering,0.0
4019,Lars.Azada@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,AdanMorlun,Engineering,0.0
4020,Lars.Azada@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,CeciliaMorluniau,Engineering,0.0
4021,Lars.Azada@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,IreneNant,Engineering,0.0
4022,Lars.Azada@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,DylanScozzese,Engineering,0.0
4023,Lars.Azada@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,LucasAlcazar,Engineering,0.0
4024,Lars.Azada@gastech.com.kronos,Isak.Baza@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,IsakBaza,Engineering,0.0
4025,Lars.Azada@gastech.com.kronos,Linnea.Bergen@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,LinneaBergen,Engineering,0.0
4026,Lars.Azada@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,NilsCalixto,Engineering,0.0
4027,Lars.Azada@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,SvenFlecha,Engineering,0.0
4028,Lars.Azada@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,HidekiCocinaro,Engineering,0.0
4029,Lars.Azada@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,IngaFerro,Engineering,0.0
4030,Lars.Azada@gastech.com.kronos,Loreto.Bodrogi@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,LoretoBodrogi,Engineering,0.0
4031,Lars.Azada@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,IsiaVann,Engineering,0.0
4032,Lars.Azada@gastech.com.kronos,Stenig.Fusil@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,StenigFusil,Engineering,0.0
4033,Lars.Azada@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,HennieOsvaldo,Engineering,0.0
4034,Lars.Azada@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,KanonHerrero,Engineering,0.0
4035,Lars.Azada@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,VarjaLagos,Engineering,0.0
4036,Lars.Azada@gastech.com.kronos,Minke.Mies@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,MinkeMies,Engineering,0.0
4037,Lars.Azada@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,FelixResumir,Engineering,0.0
4038,Lars.Azada@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,EdvardVann,Engineering,0.0
4039,Lars.Azada@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,EmileArpa,Engineering,0.0
4040,Lars.Azada@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,VarroAwelon,Engineering,0.0
4041,Lars.Azada@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,MatBramar,Engineering,0.0
4042,Lars.Azada@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,DanteCoginian,Engineering,0.0
4043,Lars.Azada@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,CarlaForluniau,Engineering,0.0
4044,Lars.Azada@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,LindaLagos,Engineering,0.0
4045,Lars.Azada@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,CorneliaLais,Engineering,0.0
4046,Lars.Azada@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,RuscellaMiesHaber,Engineering,0.0
4047,Lars.Azada@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-10 16:14:00,RE: GASTech announcements,True,LarsAzada,AndaRibera,Engineering,0.0
